3.916703340439015579e-01,3.371132738122507022e-01,2.703653623186202948e-01,2.985539743727367301e-01,3.080195873785395722e-01
3.823327610587443637e-01,3.288909092435670645e-01,2.616354496138258434e-01,2.937374669259793514e-01,2.994712309336821088e-01
3.750665130458532559e-01,3.210595611495928869e-01,2.558872434823191711e-01,2.895861682016153682e-01,2.922842619559577471e-01
3.647949652100183626e-01,3.162164028951987560e-01,2.481932447574314304e-01,2.861999210521360970e-01,2.864950803669706891e-01
3.522567297425222010e-01,3.092046097449977493e-01,2.414262119770359816e-01,2.828810978059310144e-01,2.816315079320455550e-01
3.399747278118707139e-01,3.009544063615857690e-01,2.338696748265901015e-01,2.802985445546919974e-01,2.770609915259293343e-01
3.278510134675704513e-01,2.957359436403414477e-01,2.302158879466892905e-01,2.771414266350167299e-01,2.724656195028966055e-01
3.180494877663153641e-01,2.870163906517232411e-01,2.282778371942413009e-01,2.739365250936314222e-01,2.680147846713232251e-01
3.068097082061526093e-01,2.796257451395015026e-01,2.283170556167582188e-01,2.706511593828931916e-01,2.638335708479824793e-01
2.966164648945963656e-01,2.724646602542681872e-01,2.278479422825563372e-01,2.672698691888795164e-01,2.535732768359495459e-01
2.897595310801269752e-01,2.671906531224953474e-01,2.254139388522806153e-01,2.637603161685811992e-01,2.411870639411677897e-01
2.833666708055724293e-01,2.494336776978864356e-01,2.246323013176268479e-01,2.598195858684947401e-01,2.310858361548358553e-01
2.778384431489064332e-01,2.428717098474047487e-01,2.250980940151663390e-01,2.555982855145429999e-01,2.238142562950252989e-01
2.733297662750298618e-01,2.376394580831043823e-01,2.265175028510428845e-01,2.518627145099127107e-01,2.162539021672375550e-01
2.696491305077369782e-01,2.352001879520405625e-01,2.287943023888757976e-01,2.488316933326258917e-01,2.099433909364741835e-01
2.665848305008285957e-01,2.343788693275941637e-01,2.305927157959436202e-01,2.461764379633810118e-01,2.048465997040196385e-01
2.642045883558788444e-01,2.332946335985822961e-01,2.290963766641015975e-01,2.437379590200956514e-01,1.993979266924628679e-01
2.613308138587724927e-01,2.328028294173311308e-01,2.255861035527512715e-01,2.411266896781744107e-01,1.951853526506457936e-01
2.577370481875821406e-01,2.327327290367743606e-01,2.233530524550329244e-01,2.388420561792601315e-01,1.915645374184347938e-01
2.519567497293810909e-01,2.341124075423866857e-01,2.216849981188195040e-01,2.364007869389040117e-01,1.891887970837081712e-01
2.464736164590280443e-01,2.309475144928042900e-01,2.199210515365311036e-01,2.338498454665231818e-01,1.873858711612496342e-01
2.417334860257555063e-01,2.255135961461778304e-01,2.186678158405224726e-01,2.313853892344629459e-01,1.849304550475329711e-01
2.362652418393926812e-01,2.224675675729148594e-01,2.161617952041349489e-01,2.291558242147687663e-01,1.820822643892302528e-01
2.300405543390266483e-01,2.164458648256541440e-01,2.150430445910587463e-01,2.214218264410669768e-01,1.771313451470590550e-01
2.248076965213672840e-01,2.111767143210862008e-01,2.143099315899229529e-01,2.178814580991382255e-01,1.726770937037286346e-01
2.185822891116890043e-01,2.065686499885534821e-01,2.139067893150474464e-01,2.157109248899051479e-01,1.704209199798969732e-01
2.120353199698590263e-01,2.011609165461804016e-01,2.139044161805020994e-01,2.132757689523001321e-01,1.695441068010510588e-01
2.076707789825967820e-01,1.963769856478602138e-01,2.121466048720257180e-01,2.100224459400067134e-01,1.685588995580225014e-01
2.030587193669300961e-01,1.927963062556320717e-01,2.096323091840950892e-01,2.029401390726842114e-01,1.672400435186063572e-01
1.978053968742277402e-01,1.898844037685976371e-01,2.078847699830961293e-01,1.964861740271633406e-01,1.665377994758453217e-01
1.922176839476161525e-01,1.873543313129250321e-01,2.064667091048512093e-01,1.906131277559683646e-01,1.671335699767703131e-01
1.874396966482084759e-01,1.843331496452773888e-01,2.043925595929785011e-01,1.843762324155723276e-01,1.681170087539822222e-01
1.833021555454371343e-01,1.816154637917983261e-01,2.019938505272841633e-01,1.787529114153877385e-01,1.675973429807764703e-01
1.797300491384969945e-01,1.784570300403158782e-01,2.000693135061675232e-01,1.736852196519934333e-01,1.678117437294816550e-01
1.768954616103254329e-01,1.756051959679603425e-01,1.966822909221956905e-01,1.689221213354479556e-01,1.653044153085837797e-01
1.754269763072680566e-01,1.731776893478404744e-01,1.934350852813864208e-01,1.646558460111924027e-01,1.630637925931324728e-01
1.730371180104190720e-01,1.700307114567436162e-01,1.906111274307552561e-01,1.608333571007045104e-01,1.611159579007893639e-01
1.708896954062963380e-01,1.650060778904642034e-01,1.881706629187284707e-01,1.572549099860547916e-01,1.597105025393167621e-01
1.696434470763151514e-01,1.613384307445411558e-01,1.854875241507849548e-01,1.532623743059331189e-01,1.585111795444371918e-01
1.687347492903833734e-01,1.580645893845668004e-01,1.834254646996762994e-01,1.501534837608492490e-01,1.567673756427407916e-01
1.680664630381981384e-01,1.561468049125211144e-01,1.816651249215577579e-01,1.473619282973556432e-01,1.551272832050356043e-01
1.663445786743301402e-01,1.539783831993082608e-01,1.797629493152377855e-01,1.440046334866297018e-01,1.537444708188950571e-01
1.650361477348018802e-01,1.512562329247887360e-01,1.794450255649809867e-01,1.409320213783921416e-01,1.525724025028344089e-01
1.621400000831508537e-01,1.491897553231671114e-01,1.791271103301731726e-01,1.382325051869590371e-01,1.516033560680708214e-01
1.590780524551785313e-01,1.468682607898736392e-01,1.790089752669801748e-01,1.358694576304416424e-01,1.499412656366553853e-01
1.564692509496996287e-01,1.447638122980058062e-01,1.778847703371580768e-01,1.340049897927154676e-01,1.481061659961707133e-01
1.541790212242789282e-01,1.425241102066194532e-01,1.752640294655032627e-01,1.324269320443145492e-01,1.461126175608067901e-01
1.530057432003723850e-01,1.404612390912762521e-01,1.729518898060010967e-01,1.310992807992880094e-01,1.440753608104655692e-01
1.518931631445121500e-01,1.388264002442412270e-01,1.706698368793904408e-01,1.296341183944974551e-01,1.422844755600193856e-01
1.502279024068554625e-01,1.366967802369379037e-01,1.690311726904029088e-01,1.276934507728160195e-01,1.404884648044760209e-01
1.487355406407735448e-01,1.344896300702677072e-01,1.676361106149283353e-01,1.260249078211976292e-01,1.388427773093384998e-01
1.461480463982048061e-01,1.325058503786517017e-01,1.661952173049343895e-01,1.247524989066455536e-01,1.373303849903506069e-01
1.432888151422123668e-01,1.315711861650773196e-01,1.643398825227729565e-01,1.241683367670140814e-01,1.358547077208270837e-01
1.407742591566153167e-01,1.305846045320369353e-01,1.619811902542537263e-01,1.237327295220324724e-01,1.345034829806505960e-01
1.383094389620330156e-01,1.291698749027354598e-01,1.598689142284698828e-01,1.234975753926399605e-01,1.329412016782181016e-01
1.362036127996568424e-01,1.275918892977152275e-01,1.573952959455447997e-01,1.229855158472422660e-01,1.315155341270968781e-01
1.330612893671241637e-01,1.261294899233547651e-01,1.551725991377219394e-01,1.228088878973100095e-01,1.297932263668866715e-01
1.301857325643402119e-01,1.255547336967299810e-01,1.531484953981016028e-01,1.221914403609843380e-01,1.281837756530512518e-01
1.275709628473296331e-01,1.251638794836097968e-01,1.513153973623801718e-01,1.217205904751583051e-01,1.266638216093567693e-01
1.257245515130356595e-01,1.244839116330910406e-01,1.497007394098062161e-01,1.214064863003211092e-01,1.253262683220518203e-01
1.240403816446973007e-01,1.240778678667094209e-01,1.482518782260543178e-01,1.212871894639338394e-01,1.247080409042363724e-01
1.223748509627573672e-01,1.238095835981421200e-01,1.462803917635610018e-01,1.213027047847761997e-01,1.245907182457807877e-01
1.201851103688072325e-01,1.237650921732146025e-01,1.445236496250129621e-01,1.214615961534942501e-01,1.236420531109830995e-01
1.187944850032963129e-01,1.238942901696619553e-01,1.427247579324721349e-01,1.221383646264852241e-01,1.229714073815414144e-01
1.178673133008962259e-01,1.237356375816629495e-01,1.413224456573997645e-01,1.223458568268458307e-01,1.224161289306466976e-01
1.170509908006754918e-01,1.237259939058147074e-01,1.399033483674631817e-01,1.226279052009103809e-01,1.216054268666610094e-01
1.163437491950899266e-01,1.230373000090170810e-01,1.386489906619567947e-01,1.226567633763446658e-01,1.209095511929332983e-01
1.153147844854304632e-01,1.225386043347395648e-01,1.373210138288893378e-01,1.227476089077533250e-01,1.203705710937400253e-01
1.143860664392699206e-01,1.220570390253291060e-01,1.361361060880275642e-01,1.230711459269440700e-01,1.198761871967346654e-01
1.137364671614179562e-01,1.215414689699503559e-01,1.347466100505473330e-01,1.233417355322439929e-01,1.194613274724635188e-01
1.123297521865608967e-01,1.208204938959941133e-01,1.332750950311746840e-01,1.237171939691182887e-01,1.191940053747200939e-01
1.112131504796044501e-01,1.202443913328962444e-01,1.318254919877014653e-01,1.243490924007940313e-01,1.189836674454203824e-01
1.102022008502512307e-01,1.198362872087962577e-01,1.301943008821284664e-01,1.252075454820237577e-01,1.188275698051708268e-01
1.093210916809535527e-01,1.197899010130424047e-01,1.286987352634512138e-01,1.261340780640007875e-01,1.186788177021618346e-01
1.082756503457278224e-01,1.152600842032636547e-01,1.271729216437676446e-01,1.274032380751337068e-01,1.184688660448753178e-01
1.073247287591987537e-01,1.145094914828373306e-01,1.257910195108273843e-01,1.282206070207078941e-01,1.182194445699758789e-01
1.063784993215156072e-01,1.134629249512543597e-01,1.250138952087900546e-01,1.290703799650539385e-01,1.180348903417981488e-01
1.053543009475490094e-01,1.125119727038158268e-01,1.202363984207467928e-01,1.298975124722585306e-01,1.174447074424057602e-01
